Elapsed Time (s),CPU Usage (%),Memory (MB)
592.30,103.90,67.89
592.80,101.90,67.89
593.30,101.90,67.89
593.80,103.90,67.89
594.30,101.90,67.89
594.80,101.90,67.89
595.30,99.90,67.89
595.80,101.90,67.89
596.31,101.90,67.89
596.81,101.90,67.89
597.31,101.90,67.89
597.81,101.90,67.89
598.31,101.90,67.89
598.81,101.90,67.89
599.31,103.90,67.89
599.81,101.90,67.89
600.31,101.90,67.89
600.81,101.90,67.89
601.31,101.90,67.89
601.81,101.90,67.89
602.31,102.00,67.89
602.81,101.90,67.89
603.31,101.90,67.89
603.81,99.90,67.89
604.31,101.90,67.89
604.81,101.90,67.89
605.31,101.90,67.89
605.81,101.90,67.89
606.31,101.90,67.89
606.81,101.90,67.89
607.31,102.00,67.89
607.81,102.00,67.89
608.31,101.90,67.89
608.81,100.00,67.89
609.98,101.90,67.89
610.48,101.90,67.89
610.98,102.00,67.89
611.48,102.00,67.89
611.98,101.90,67.89
612.48,99.90,67.89
612.98,102.00,67.89
613.48,101.90,67.89
613.98,99.90,67.89
614.48,101.90,67.89
614.98,101.90,67.89
615.48,99.90,67.89
615.98,101.90,67.89
616.48,101.90,67.89
616.98,99.90,67.89
617.48,101.90,67.89
617.98,102.00,67.89
618.48,101.90,67.89
618.98,101.90,67.89
619.48,103.90,67.89
619.98,101.90,67.89
620.48,103.90,67.89
620.98,101.90,67.89
621.48,103.90,67.89
621.98,101.90,67.89
622.48,103.90,67.89
622.98,101.90,67.89
623.48,103.90,67.89
623.98,101.90,67.89
624.48,103.90,67.89
624.99,103.90,67.89
625.49,101.90,67.89
625.99,101.90,67.89
626.49,101.90,67.89
626.99,101.90,67.89
627.49,101.90,67.89
627.99,102.00,67.89
628.49,101.90,67.89
628.99,101.90,67.89
629.49,99.90,67.89
629.99,101.90,67.89
630.49,101.90,67.89
630.99,101.90,67.89
631.49,101.90,67.89
631.99,101.90,67.89
632.49,101.90,67.89
632.99,102.00,67.89
633.49,101.90,67.89
633.99,102.00,67.89
634.49,101.90,67.89
634.99,99.90,67.89
635.49,101.90,67.89
635.99,101.90,67.89
636.49,101.90,67.89
636.99,103.90,67.89
637.49,101.90,67.89
637.99,101.90,67.89
638.49,101.90,67.89
638.99,101.90,67.89
639.49,101.90,67.89
639.99,99.90,67.89
640.49,102.00,67.89
640.99,101.90,67.89
641.49,101.90,67.89
642.63,101.90,67.89
643.13,101.90,67.89
643.63,102.00,67.89
644.13,99.90,67.89
644.63,102.00,67.89
645.13,102.00,67.89
645.63,100.00,67.89
646.13,101.90,67.89
646.63,102.00,67.89
647.13,100.00,67.89
647.63,101.90,67.89
648.13,99.90,67.89
648.63,102.00,67.89
649.13,101.90,67.89
649.63,99.90,67.89
650.13,101.90,67.89
650.63,101.90,67.89
651.13,99.90,67.89
651.63,101.90,67.89
652.13,103.90,67.89
652.63,103.90,67.89
653.13,103.90,67.89
653.63,103.90,67.89
654.13,103.90,67.89
654.63,103.90,67.89
655.13,103.90,67.89
655.63,105.90,67.89
656.13,103.90,67.89
656.63,103.90,67.89
657.13,101.90,67.89
657.63,101.90,67.89
658.13,99.90,67.89
658.63,102.00,67.89
659.13,101.90,67.89
659.63,101.90,67.89
660.14,101.90,67.89
660.64,101.90,67.89
661.14,101.90,67.89
661.64,101.90,67.89
662.14,101.90,67.89
662.64,101.90,67.89
663.14,101.90,67.89
663.64,99.90,67.89
664.14,101.90,67.89
664.64,101.90,67.89
665.14,101.90,67.89
665.64,101.90,67.89
666.14,101.90,67.89
666.64,101.90,67.89
667.14,101.90,67.89
667.64,101.90,67.89
668.14,101.90,67.89
668.64,101.90,67.89
669.14,99.90,67.89
669.64,101.90,67.89
670.14,101.90,67.89
670.64,101.90,67.89
671.14,101.90,67.89
671.64,101.90,67.89
672.14,101.90,67.89
672.64,101.90,67.89
673.14,103.90,67.89
673.64,102.00,67.89
674.14,99.90,67.89
674.64,101.90,67.89
675.79,101.90,67.89
676.29,102.00,67.89
676.79,102.00,67.89
677.29,100.00,67.89
677.79,101.90,67.89
678.29,99.90,67.89
678.79,101.90,67.89
679.29,99.90,67.89
679.79,101.90,67.89
680.29,99.90,67.89
680.79,101.90,67.89
681.30,100.00,67.89
681.80,102.00,67.89
682.30,100.00,67.89
682.80,102.00,67.89
683.30,100.00,67.89
683.80,101.90,67.89
684.30,101.90,67.89
684.80,104.00,67.89
685.30,103.90,67.89
685.80,106.00,67.89
686.30,103.90,67.89
686.80,105.90,67.89
687.30,103.90,67.89
687.80,105.90,67.89
688.30,103.90,67.89
688.80,103.90,67.89
689.30,105.90,67.89
689.80,104.00,67.89
690.30,105.90,67.89
690.80,103.90,67.89
691.30,101.90,67.89
691.80,101.90,67.89
692.30,99.90,67.89
692.80,103.90,67.89
693.30,101.90,67.89
693.80,101.90,67.89
694.30,101.90,67.89
694.80,101.90,67.89
695.30,101.90,67.89
695.80,101.90,67.89
696.30,101.90,67.89
696.80,101.90,67.89
697.30,101.90,67.89
697.80,100.00,67.89
698.30,101.90,67.89
698.80,101.90,67.89
699.30,102.00,67.89
699.80,101.90,67.89
700.31,101.90,67.89
700.81,102.00,67.89
701.31,101.90,67.89
701.81,99.90,67.89
702.31,101.90,67.89
702.81,102.00,67.89
703.31,101.90,67.89
703.81,99.90,67.89
704.31,101.90,67.89
704.81,101.90,67.89
705.31,101.90,67.89
705.81,99.90,67.89
706.31,101.90,67.89
706.81,102.00,67.89
707.31,99.90,67.89
708.51,101.90,67.89
709.01,101.90,67.89
709.51,99.90,67.89
710.01,99.90,67.89
710.51,99.90,67.89
711.01,101.90,67.89
711.51,100.00,67.89
712.01,99.90,67.89
712.51,99.90,67.89
713.01,99.90,67.89
713.51,101.90,67.89
714.01,99.90,67.89
714.51,99.90,67.89
715.01,99.90,67.89
715.51,99.90,67.89
716.01,99.90,67.89
716.51,99.90,67.89
717.01,100.00,67.89
717.51,108.00,67.89
718.01,107.90,67.89
718.51,107.90,67.89
719.01,107.90,67.89
719.51,109.90,67.89
720.01,107.90,67.89
720.51,107.90,67.89
721.01,107.90,67.89
721.51,101.90,67.89
722.01,101.90,67.89
722.51,101.90,67.89
723.01,101.90,67.89
723.51,101.90,67.89
724.02,101.90,67.89
724.52,101.90,67.89
725.02,101.90,67.89
725.52,102.00,67.89
726.02,99.90,67.89
726.52,101.90,67.89
727.02,101.90,67.89
727.52,101.90,67.89
728.02,101.90,67.89
728.52,101.90,67.89
729.02,101.90,67.89
729.52,103.90,67.89
730.02,101.90,67.89
730.52,101.90,67.89
731.02,101.90,67.89
731.52,101.90,67.89
732.02,101.90,67.89
732.52,101.90,67.89
733.02,101.90,67.89
733.52,101.90,67.89
734.02,100.00,67.89
734.52,101.90,67.89
735.02,101.90,67.89
735.52,101.90,67.89
736.02,101.90,67.89
736.52,101.90,67.89
737.02,101.90,67.89
737.52,99.90,67.89
738.02,101.90,67.89
738.52,101.90,67.89
739.02,101.90,67.89
739.52,101.90,67.89
740.02,101.90,67.89
740.52,101.90,67.89
741.73,99.90,67.89
742.23,99.90,67.89
742.73,101.90,67.89
743.23,99.90,67.89
743.74,99.90,67.89
744.24,99.90,67.89
744.74,99.90,67.89
745.24,99.90,67.89
745.74,99.90,67.89
746.24,99.90,67.89
746.74,99.90,67.89
747.24,99.90,67.89
747.74,99.90,67.89
748.24,101.90,67.89
748.74,101.90,67.89
749.24,99.90,67.89
749.74,101.90,67.89
750.24,105.90,67.89
750.74,105.90,67.89
751.24,107.90,67.89
751.74,105.90,67.89
752.24,105.90,67.89
752.74,105.90,67.89
753.24,107.90,67.89
753.74,105.90,67.89
754.24,105.90,67.89
754.74,105.90,67.89
755.24,106.00,67.89
755.74,101.90,67.89
756.24,101.90,67.89
756.74,101.90,67.89
757.24,102.00,67.89
757.74,101.90,67.89
758.24,101.90,67.89
758.74,101.90,67.89
759.24,100.00,67.89
759.74,101.90,67.89
760.24,101.90,67.89
760.74,101.90,67.89
761.24,101.90,67.89
761.75,101.90,67.89
762.25,101.90,67.89
762.75,101.90,67.89
763.25,101.90,67.89
763.75,101.90,67.89
764.25,101.90,67.89
764.75,101.90,67.89
765.25,101.90,67.89
765.75,103.90,67.89
766.25,101.90,67.89
766.75,99.90,67.89
767.25,101.90,67.89
767.75,101.90,67.89
768.25,101.90,67.89
768.75,102.00,67.89
769.25,101.90,67.89
769.75,100.00,67.89
770.25,101.90,67.89
770.75,101.90,67.89
771.25,101.90,67.89
771.75,102.00,67.89
772.25,102.00,67.89
772.75,102.00,67.89
773.25,99.90,67.89
774.47,101.90,67.89
774.97,99.90,67.89
775.47,99.90,67.89
775.97,101.90,67.89
776.47,99.90,67.89
776.97,99.90,67.89
777.47,99.90,67.89
777.97,99.90,67.89
778.47,99.90,67.89
778.97,99.90,67.89
779.47,99.90,67.89
779.97,99.90,67.89
780.47,99.90,67.89
780.97,101.90,67.89
781.47,99.90,67.89
781.97,99.90,67.89
782.47,100.00,67.89
782.97,107.90,67.89
783.47,107.90,67.89
783.97,107.90,67.89
784.47,107.90,67.89
784.97,109.90,67.89
785.47,107.90,67.89
785.97,107.90,67.89
786.47,108.00,67.89
786.97,103.90,67.89
787.47,101.90,67.89
787.97,101.90,67.89
788.47,101.90,67.89
788.97,99.90,67.89
789.47,101.90,67.89
789.97,101.90,67.89
790.47,102.00,67.89
790.97,101.90,67.89
791.48,101.90,67.89
791.98,101.90,67.89
792.48,102.00,67.89
792.98,101.90,67.89
793.48,101.90,67.89
793.98,101.90,67.89
794.48,101.90,67.89
794.98,101.90,67.89
795.48,101.90,67.89
795.98,101.90,67.89
796.48,101.90,67.89
796.98,102.00,67.89
797.48,101.90,67.89
797.98,101.90,67.89
798.48,101.90,67.89
798.98,101.90,67.89
799.48,99.90,67.89
799.98,101.90,67.89
800.48,101.90,67.89
800.98,101.90,67.89
801.48,101.90,67.89
801.98,102.00,67.89
802.48,101.90,67.89
802.98,102.00,67.89
803.48,99.90,67.89
803.98,104.00,67.89
804.48,101.90,67.89
804.98,101.90,67.89
805.48,101.90,67.89
805.98,102.00,67.89
806.48,101.90,67.89
807.70,99.90,67.89
808.20,99.90,67.89
808.70,99.90,67.89
809.20,101.90,67.89
809.70,99.90,67.89
810.20,99.90,67.89
810.70,99.90,67.89
811.21,99.90,67.89
811.71,101.90,67.89
812.21,99.90,67.89
812.71,99.90,67.89
813.21,99.90,67.89
813.71,99.90,67.89
814.21,101.90,67.89
814.71,99.90,67.89
815.21,99.90,67.89
815.71,108.00,67.89
816.21,107.90,67.89
816.71,107.90,67.89
817.21,107.90,67.89
817.71,107.90,67.89
818.21,109.90,67.89
818.71,107.90,67.89
819.21,103.90,67.89
819.71,101.90,67.89
820.21,101.90,67.89
820.71,101.90,67.89
821.21,101.90,67.89
821.71,101.90,67.89
822.21,101.90,67.89
822.71,101.90,67.89
823.21,99.90,67.89
823.71,103.90,67.89
824.21,101.90,67.89
824.71,101.90,67.89
825.21,101.90,67.89
825.71,101.90,67.89
826.21,102.00,67.89
826.71,101.90,67.89
827.21,101.90,67.89
827.71,102.00,67.89
828.21,102.00,67.89
828.71,101.90,67.89
829.21,101.90,67.89
829.72,101.90,67.89
830.22,102.00,67.89
830.72,102.00,67.89
831.22,101.90,67.89
831.72,101.90,67.89
832.22,101.90,67.89
832.72,101.90,67.89
833.22,101.90,67.89
833.72,101.90,67.89
834.22,101.90,67.89
834.72,101.90,67.89
835.22,101.90,67.89
835.72,99.90,67.89
836.22,101.90,67.89
836.72,101.90,67.89
837.22,101.90,67.89
837.72,102.00,67.89
838.22,101.90,67.89
838.72,101.90,67.89
839.22,101.90,67.89
840.44,99.90,67.89
840.94,99.90,67.89
841.44,99.90,67.89
841.94,101.90,67.89
842.44,99.90,67.89
842.94,101.90,67.89
843.44,99.90,67.89
843.95,99.90,67.89
844.45,99.90,67.89
844.95,99.90,67.89
845.45,99.90,67.89
845.95,99.90,67.89
846.45,101.90,67.89
846.95,101.90,67.89
847.45,101.90,67.89
847.95,101.90,67.89
848.45,101.90,67.89
848.95,101.90,67.89
849.45,103.90,67.89
849.95,101.90,67.89
850.45,101.90,67.89
850.95,101.90,67.89
851.45,103.90,67.89
851.95,101.90,67.89
852.45,101.90,67.89
852.95,103.90,67.89
853.45,101.90,67.89
853.95,101.90,67.89
854.45,103.90,67.89
854.95,101.90,67.89
855.45,101.90,67.89
855.95,103.90,67.89
856.45,103.90,67.89
856.95,103.90,67.89
857.45,105.90,67.89
857.95,104.00,67.89
858.45,105.90,67.89
858.95,104.00,67.89
859.45,105.90,67.89
859.95,103.90,67.89
860.45,105.90,67.89
860.95,103.90,67.89
861.45,101.90,67.89
861.95,101.90,67.89
862.45,101.90,67.89
862.96,101.90,67.89
863.46,102.00,67.89
863.96,99.90,67.89
864.46,101.90,67.89
864.96,101.90,67.89
865.46,101.90,67.89
865.96,101.90,67.89
866.46,101.90,67.89
866.96,101.90,67.89
867.46,101.90,67.89
867.96,101.90,67.89
868.46,100.00,67.89
868.96,101.90,67.89
869.46,102.00,67.89
869.96,102.00,67.89
870.46,101.90,67.89
870.96,102.00,67.89
871.46,101.90,67.89
871.96,102.00,67.89
873.15,99.90,67.89
873.65,99.90,67.89
874.15,99.90,67.89
874.65,101.90,67.89
875.16,99.90,67.89
875.66,99.90,67.89
876.16,99.90,67.89
876.66,99.90,67.89
877.16,101.90,67.89
877.66,99.90,67.89
878.16,99.90,67.89
878.66,99.90,67.89
879.16,101.90,67.89
879.66,101.90,67.89
880.16,103.90,67.89
880.66,102.00,67.89
881.16,102.00,67.89
881.66,103.90,67.89
882.16,101.90,67.89
882.66,103.90,67.89
883.16,102.00,67.89
883.66,103.90,67.89
884.16,101.90,67.89
884.66,104.00,67.89
885.16,101.90,67.89
885.66,103.90,67.89
886.16,101.90,67.89
886.66,103.90,67.89
887.16,102.00,67.89
887.66,103.90,67.89
888.16,101.90,67.89
888.66,103.90,67.89
889.16,103.90,67.89
889.66,103.90,67.89
890.16,103.90,67.89
890.66,103.90,67.89
891.16,103.90,67.89
891.66,103.90,67.89
892.16,103.90,67.89
892.66,103.90,67.89
893.16,103.90,67.89
893.67,104.00,67.89
894.17,102.00,67.89
894.67,101.90,67.89
895.17,101.90,67.89
895.67,101.90,67.89
896.17,101.90,67.89
896.67,101.90,67.89
897.17,99.90,67.89
897.67,101.90,67.89
898.17,101.90,67.89
898.67,103.90,67.89
899.17,101.90,67.89
899.67,101.90,67.89
900.17,101.90,67.89
900.67,101.90,67.89
901.17,101.90,67.89
901.67,101.90,67.89
902.17,99.90,67.89
902.67,101.90,67.89
903.17,101.90,67.89
903.67,101.90,67.89
904.17,101.90,67.89
904.67,101.90,67.89
905.17,99.90,67.89
906.38,99.90,67.89
906.88,99.90,67.89
907.38,99.90,67.89
907.88,101.90,67.89
908.38,99.90,67.89
908.88,99.90,67.89
909.38,99.90,67.89
909.88,99.90,67.89
910.38,99.90,67.89
910.88,99.90,67.89
911.38,101.90,67.89
911.88,101.90,67.89
912.38,101.90,67.89
912.88,101.90,67.89
913.38,102.00,67.89
913.88,103.90,67.89
914.38,101.90,67.89
914.88,103.90,67.89
915.38,103.90,67.89
915.88,101.90,67.89
916.38,103.90,67.89
916.88,105.90,67.89
917.38,101.90,67.89
917.88,103.90,67.89
918.38,103.90,67.89
918.88,101.90,67.89
919.38,104.00,67.89
919.88,103.90,67.89
920.38,102.00,67.89
920.88,101.90,67.89
921.38,102.00,67.89
921.88,101.90,67.89
922.38,102.00,67.89
922.88,101.90,67.89
923.38,101.90,67.89
923.88,101.90,67.89
924.39,101.90,67.89
924.89,101.90,67.89
925.39,101.90,67.89
925.89,101.90,67.89
926.39,102.00,67.89
926.89,101.90,67.89
927.39,101.90,67.89
927.89,101.90,67.89
928.39,101.90,67.89
928.89,101.90,67.89
929.39,102.00,67.89
929.89,102.00,67.89
930.39,101.90,67.89
930.89,101.90,67.89
931.39,101.90,67.89
931.89,101.90,67.89
932.39,101.90,67.89
932.89,101.90,67.89
933.39,101.90,67.89
933.89,101.90,67.89
934.39,101.90,67.89
934.89,101.90,67.89
935.39,101.90,67.89
935.89,103.90,67.89
936.39,101.90,67.89
936.89,101.90,67.89
937.39,101.90,67.89
937.89,102.00,67.89
939.04,101.90,67.89
939.54,99.90,67.89
940.04,102.00,67.89
940.54,101.90,67.89
941.04,99.90,67.89
941.54,101.90,67.89
942.04,102.00,67.89
942.54,99.90,67.89
943.04,101.90,67.89
943.54,101.90,67.89
944.04,100.00,67.89
944.54,101.90,67.89
945.04,99.90,67.89
945.54,101.90,67.89
946.04,101.90,67.89
946.54,105.90,67.89
947.04,108.00,67.89
947.54,107.90,67.89
948.04,107.90,67.89
948.54,109.90,67.89
949.04,107.90,67.89
949.54,102.00,67.89
950.04,101.90,67.89
950.54,102.00,67.89
951.05,102.00,67.89
951.55,99.90,67.89
952.05,101.90,67.89
952.55,102.00,67.89
953.05,102.00,67.89
953.55,101.90,67.89
954.05,101.90,67.89
954.55,101.90,67.89
955.05,101.90,67.89
955.55,103.90,67.89
956.05,101.90,67.89
956.55,101.90,67.89
957.05,101.90,67.89
957.55,101.90,67.89
958.05,101.90,67.89
958.55,101.90,67.89
959.05,101.90,67.89
959.55,102.00,67.89
960.05,101.90,67.89
960.55,101.90,67.89
961.05,102.00,67.89
961.55,102.00,67.89
962.05,103.90,67.89
962.55,99.90,67.89
963.05,101.90,67.89
963.55,101.90,67.89
964.05,101.90,67.89
964.55,101.90,67.89
965.05,101.90,67.89
965.55,101.90,67.89
966.05,99.90,67.89
966.55,101.90,67.89
967.05,101.90,67.89
967.55,101.90,67.89
968.05,102.00,67.89
968.55,101.90,67.89
969.05,101.90,67.89
969.55,99.90,67.89
970.06,101.90,67.89
970.56,101.90,67.89
971.06,99.90,67.89
972.29,99.90,67.89
972.79,99.90,67.89
973.29,99.90,67.89
973.79,99.90,67.89
974.29,99.90,67.89
974.79,101.90,67.89
975.29,99.90,67.89
975.79,99.90,67.89
976.29,99.90,67.89
976.79,99.90,67.89
977.29,101.90,67.89
977.79,101.90,67.89
978.29,99.90,67.89
978.79,101.90,67.89
979.29,103.90,67.89
979.79,101.90,67.89
980.29,101.90,67.89
980.79,101.90,67.89
981.29,103.90,67.89
981.79,101.90,67.89
982.29,101.90,67.89
982.79,103.90,67.89
983.30,101.90,67.89
983.80,101.90,67.89
984.30,103.90,67.89
984.80,101.90,67.89
985.30,101.90,67.89
985.80,103.90,67.89
986.30,101.90,67.89
986.80,101.90,67.89
987.30,103.90,67.89
987.80,105.90,67.89
988.30,106.00,67.89
988.80,106.00,67.89
989.30,103.90,67.89
989.80,105.90,67.89
990.30,106.00,67.89
990.80,104.00,67.89
991.30,105.90,67.89
991.80,103.90,67.89
992.30,101.90,67.89
992.80,101.90,67.89
993.30,101.90,67.89
993.80,101.90,67.89
994.30,101.90,67.89
994.80,101.90,67.89
995.30,101.90,67.89
995.80,102.00,67.89
996.30,102.00,67.89
996.80,102.00,67.89
997.30,100.00,67.89
997.80,102.00,67.89
998.30,101.90,67.89
998.80,102.00,67.89
999.30,101.90,67.89
999.80,102.00,67.89
1000.30,102.00,67.89
1000.80,101.90,67.89
1001.30,102.00,67.89
1001.80,99.90,67.89
1002.31,101.90,67.89
1002.81,101.90,67.89
1003.31,101.90,67.89
1003.81,99.90,67.89
1005.01,99.90,67.89
1005.51,99.90,67.89
1006.01,99.90,67.89
1006.51,99.90,67.89
1007.01,99.90,67.89
1007.51,100.00,67.89
1008.01,101.90,67.89
1008.51,99.90,67.89
1009.01,99.90,67.89
1009.51,100.00,67.89
1010.01,101.90,67.89
1010.51,101.90,67.89
1011.01,99.90,67.89
1011.51,103.90,67.89
1012.01,103.90,67.89
1012.51,101.90,67.89
1013.01,103.90,67.89
1013.51,101.90,67.89
1014.01,103.90,67.89
1014.51,101.90,67.89
1015.01,103.90,67.89
1015.51,101.90,67.89
1016.01,103.90,67.89
1016.51,101.90,67.89
1017.01,103.90,67.89
1017.51,101.90,67.89
1018.01,104.00,67.89
1018.52,101.90,67.89
1019.02,103.90,67.89
1019.52,102.00,67.89
1020.02,104.00,67.89
1020.52,105.90,67.89
1021.02,103.90,67.89
1021.52,103.90,67.89
1022.02,103.90,67.89
1022.52,103.90,67.89
1023.02,105.90,67.89
1023.52,103.90,67.89
1024.02,103.90,67.89
1024.52,103.90,67.89
1025.02,101.90,67.89
1025.52,101.90,67.89
1026.02,101.90,67.89
1026.52,101.90,67.89
1027.02,101.90,67.89
1027.52,101.90,67.89
1028.02,101.90,67.89
1028.52,101.90,67.89
1029.02,101.90,67.89
1029.52,99.90,67.89
1030.02,103.90,67.89
1030.52,101.90,67.89
1031.02,101.90,67.89
1031.52,101.90,67.89
1032.02,101.90,67.89
1032.52,102.00,67.89
1033.02,101.90,67.89
1033.52,102.00,67.89
1034.02,99.90,67.89
1034.52,102.00,67.89
1035.02,101.90,67.89
1035.52,101.90,67.89
1036.02,99.90,67.89
1036.52,99.90,67.89
1037.03,101.90,67.89
1038.23,99.90,67.89
1038.73,99.90,67.89
1039.23,99.90,67.89
1039.73,99.90,67.89
1040.23,99.90,67.89
1040.73,99.90,67.89
1041.23,99.90,67.89
1041.74,100.00,67.89
1042.24,102.00,67.89
1042.74,101.90,67.89
1043.24,102.00,67.89
1043.74,101.90,67.89
1044.24,100.00,67.89
1044.74,103.90,67.89
1045.24,101.90,67.89
1045.74,103.90,67.89
1046.24,103.90,67.89
1046.74,101.90,67.89
1047.24,103.90,67.89
1047.74,101.90,67.89
1048.24,103.90,67.89
1048.74,101.90,67.89
1049.24,105.90,67.89
1049.74,103.90,67.89
1050.24,101.90,67.89
1050.74,103.90,67.89
1051.24,101.90,67.89
1051.74,103.90,67.89
1052.24,102.00,67.89
1052.74,103.90,67.89
1053.24,104.00,67.89
1053.74,103.90,67.89
1054.24,103.90,67.89
1054.74,106.00,67.89
1055.24,104.00,67.89
1055.74,103.90,67.89
1056.24,103.90,67.89
1056.74,103.90,67.89
1057.24,103.90,67.89
1057.74,101.90,67.89
1058.24,101.90,67.89
1058.74,102.00,67.89
1059.24,101.90,67.89
1059.74,101.90,67.89
1060.25,101.90,67.89
1060.75,99.90,67.89
1061.25,101.90,67.89
1061.75,101.90,67.89
1062.25,101.90,67.89
1062.75,101.90,67.89
1063.25,101.90,67.89
1063.75,101.90,67.89
1064.25,102.00,67.89
1064.75,102.00,67.89
1065.25,99.90,67.89
1065.75,101.90,67.89
1066.25,101.90,67.89
1066.75,101.90,67.89
1067.25,103.90,67.89
1067.75,101.90,67.89
1068.25,101.90,67.89
1068.75,99.90,67.89
1069.25,99.90,67.89
1069.75,100.00,67.89
1070.96,100.00,67.89
1071.46,100.00,67.89
1071.96,99.90,67.89
1072.46,100.00,67.89
1072.96,99.90,67.89
1073.46,99.90,67.89
1073.96,99.90,67.89
1074.47,102.00,67.89
1074.97,101.90,67.89
1075.47,101.90,67.89
1075.97,101.90,67.89
1076.47,101.90,67.89
1076.97,102.00,67.89
1077.47,101.90,67.89
1077.97,103.90,67.89
1078.47,103.90,67.89
1078.97,103.90,67.89
1079.47,103.90,67.89
1079.97,104.00,67.89
1080.47,103.90,67.89
1080.97,103.90,67.89
1081.47,103.90,67.89
1081.97,103.90,67.89
1082.47,103.90,67.89
1082.97,103.90,67.89
1083.47,101.90,67.89
1083.97,101.90,67.89
1084.47,101.90,67.89
1084.97,99.90,67.89
1085.47,103.90,67.89
1085.97,101.90,67.89
1086.47,103.90,67.89
1086.97,101.90,67.89
1087.47,101.90,67.89
1087.97,101.90,67.89
1088.47,101.90,67.89
1088.97,101.90,67.89
1089.47,101.90,67.89
1089.97,101.90,67.89
1090.47,102.00,67.89
1090.97,104.00,67.89
1091.47,102.00,67.89
1091.97,101.90,67.89
1092.47,102.00,67.89
1092.97,102.00,67.89
1093.48,101.90,67.89
1093.98,101.90,67.89
1094.48,101.90,67.89
1094.98,102.00,67.89
1095.48,101.90,67.89
1095.98,101.90,67.89
1096.48,101.90,67.89
1096.98,101.90,67.89
1097.48,101.90,67.89
1097.98,99.90,67.89
1098.48,101.90,67.89
1098.98,101.90,67.89
1099.48,101.90,67.89
1099.98,101.90,67.89
1100.48,101.90,67.89
1100.98,101.90,67.89
1101.48,101.90,67.89
1101.98,99.90,67.89
1102.48,102.00,67.89
1102.98,101.90,67.89
1104.16,99.90,67.89
1104.66,101.90,67.89
1105.16,99.90,67.89
1105.66,103.90,67.89
1106.16,99.90,67.89
1106.66,101.90,67.89
1107.16,100.00,67.89
1107.66,101.90,67.89
1108.16,101.90,67.89
1108.66,99.90,67.89
1109.16,101.90,67.89
1109.66,101.90,67.89
1110.16,99.90,67.89
1110.66,101.90,67.89
1111.16,101.90,67.89
1111.66,101.90,67.89
1112.16,101.90,67.89
1112.66,101.90,67.89
1113.16,101.90,67.89
1113.66,101.90,67.89
1114.16,101.90,67.89
1114.66,101.90,67.89
1115.16,102.00,67.89
1115.66,101.90,67.89
1116.16,102.00,67.89
1116.66,101.90,67.89
1117.16,101.90,67.89
1117.66,101.90,67.89
1118.16,101.90,67.89
1118.66,101.90,67.89
1119.16,102.00,67.89
1119.66,101.90,67.89
1120.16,101.90,67.89
1120.66,102.00,67.89
1121.16,101.90,67.89
1121.66,101.90,67.89
1122.17,101.90,67.89
1122.67,102.00,67.89
1123.17,101.90,67.89
1123.67,101.90,67.89
1124.17,103.90,67.89
1124.67,102.00,67.89
1125.17,102.00,67.89
1125.67,101.90,67.89
1126.17,101.90,67.89
1126.67,101.90,67.89
1127.17,101.90,67.89
1127.67,101.90,67.89
1128.17,101.90,67.89
1128.67,101.90,67.89
1129.17,102.00,67.89
1129.67,101.90,67.89
1130.17,101.90,67.89
1130.67,101.90,67.89
1131.17,101.90,67.89
1131.67,101.90,67.89
1132.17,101.90,67.89
1132.67,101.90,67.89
1133.17,101.90,67.89
1133.67,101.90,67.89
1134.17,101.90,67.89
1134.67,101.90,67.89
1135.17,102.00,67.89
1135.67,101.90,67.89
1136.77,101.90,67.89
1137.27,101.90,67.89
1137.77,101.90,67.89
1138.27,101.90,67.89
1138.77,101.90,67.89
1139.27,101.90,67.89
1139.77,101.90,67.89
1140.27,101.90,67.89
1140.77,102.00,67.89
1141.27,102.00,67.89
1141.77,101.90,67.89
